,股票代码,财报发布日,财报统计截止日,净利润(元),营业总收入(元),应付账款(元),销售净利率(%),营业收入(元),存货(元),营业成本(元),管理费用(元),营业费用/营业总收入(%),管理费用/营业总收入(%),总市值(亿元),销售费用(元),财务费用(元),换手率(%),利润总额(元),每股收益(元),总股本(万股),盈余公积金(元),未分配利润(元),资本公积金(元),营业利润(元),经营活动产生的现金流量净额(元),每股未分配利润(元),每股公积金(元),每股净利润(元),每股营业利润(元),每股经营现金流(元),净利润与营业总收入之比,存货周转率,管理费用与营业总收入之比,股价,中文名称,上市日期,机构名称,上市年限,行业名称
850,688333.XSHG,2021-10-26,2021-09-30,-41150283.31,95284590.67,196935004.28,-43.19,95284590.67,388411608.42,56614635.86,52957991.66,10.76,55.58,167.528,10254159.59,1944336.45,0.7678,-47207263.55,-0.5144,8000.0,25571112.95,78870105.06,970369897.1,-47318221.6,-11022335.53,0.98587631325,12.12962371375,-0.5143785413749999,-0.59147777,-0.13777919412499998,-0.43186713634018914,0.14575938162687727,0.5557875758044645,148.044,铂力特,2019-07-22,铂力特,2,机械设备I
851,601011.XSHG,2021-10-26,2021-09-30,37081529.63,1012592275.24,1194937964.64,3.66,1012592275.24,1040511262.93,852760581.38,45306953.15,0.25,4.47,81.3637,2527763.63,37760249.63,2.1964,62451052.54,0.0263,160480.7344,156648266.58,1262120328.27,3192121499.77,63837392.97,239863648.69,0.7864622086811687,1.989099508862916,0.023106530368669602,0.039778851466921006,0.14946569729182396,0.036620395530087474,0.819559203019765,0.04474353030123753,5.2635000000000005,宝泰隆,2011-03-09,宝泰隆,10,采掘I
852,300797.XSHE,2021-10-26,2021-09-30,31010916.42,201259880.27,110455585.72,15.41,201259880.27,201274127.95,107566148.84,23818622.69,12.48,11.83,36.957,25117177.75,-425557.21,1.0008,36549169.52,0.125,24820.0,22952375.41,298061680.78,281473596.51,36268843.99,-1324271.07,1.2008931538275582,1.1340596152699436,0.1249432571313457,0.14612749391619662,-0.005335499879129734,0.15408394548579346,0.5344261079929822,0.11834759445372893,15.160499999999999,钢研纳克,2019-11-01,钢研纳克,1,综合I
853,600336.XSHG,2021-10-26,2021-09-30,43963301.61,2212021943.73,1308751458.07,1.99,2212021943.73,1474257451.83,1820992829.23,49831762.84,11.23,2.25,47.8958,248404411.51,-9016469.31,2.1458,51258782.88,0.0468,79826.3281,89403493.47,307228508.17,1179399916.82,49796502.52,-275689032.36,0.3848711515142333,1.477457306244304,0.05507368640948424,0.06238105109584767,-0.34536103428763376,0.01987471314858085,1.2351932336984945,0.022527698236108673,6.904999999999999,澳柯玛,2000-12-29,澳柯玛,20,家用电器I
854,002646.XSHE,2021-10-26,2021-09-30,9135687.94,253976063.69,118681446.19,3.6,253976063.69,1019301199.78,89601297.3,37379953.89,30.09,14.72,103.4913,76427627.88,-816815.75,5.5039,13588334.95,0.0215,47256.2969,150416584.76,866836507.95,1243015990.76,14113559.54,16320442.62,1.834330162992522,2.630371129990086,0.01933221293097132,0.029865987108270427,0.034536016765207005,0.03597066513776238,0.08790463242792122,0.14717904257160827,21.119999999999997,天佑德酒,2011-12-22,天佑德酒,9,食品饮料I
855,002494.XSHE,2021-10-26,2021-09-30,2563092.17,77682139.53,62291246.94,3.3,77682139.53,456214843.32,51743414.68,11127045.52,14.03,14.32,15.2297,10900006.41,-920684.93,1.044,2398565.9,0.008,38556.082,58791600.08,-87869801.04,1249638699.76,1841040.8,-31356973.98,-0.22790127129618618,3.2410935835233463,0.006647698721047433,0.004774968576942024,-0.0813282168556442,0.03299461350456447,0.11341896353798803,0.1432381444090228,4.061999999999999,华斯股份,2010-11-02,华斯股份,10,纺织服装I
856,300718.XSHE,2021-10-26,2021-09-30,30100433.27,228092295.19,87095712.24,13.2,228092295.19,171384914.92,167442027.76,15693993.77,2.24,6.88,47.8527,5109001.04,2828930.73,2.3204,33348097.65,0.0992,29722.1992,90863454.88,611072295.19,319877019.37,33310948.71,40684971.33,2.055945763226027,1.0762225810329675,0.10127256421187031,0.11207430676933221,0.13688412171734587,0.13196602386295625,0.9769939661151597,0.06880545332286198,15.688999999999998,长盛轴承,2017-11-06,长盛轴承,3,机械设备I
857,002659.XSHE,2021-10-26,2021-09-30,-19140405.77,104855230.05,40230762.36,-18.25,104855230.05,150134.41,90130818.94,21553811.12,4.53,20.56,20.6407,4749830.09,13874031.38,0.9394,-22710826.72,-0.0312,59828.0391,27579031.87,-233657130.98,2022024146.5,-22710826.72,180605711.36,-0.3905478676803231,3.3797265912731542,-0.03199236688671616,-0.03796017228985196,0.3018746963411676,-0.18254125960977757,600.334186813003,0.2055578067943975,3.594,凯文教育,2012-03-09,凯文教育,9,传媒I
858,300448.XSHE,2021-10-26,2021-09-30,293501.83,128603957.23,33446510.75,0.23,128603957.23,175712135.46,93370072.68,14303374.71,9.91,11.12,43.3716,12744026.56,-942785.72,0.8593,1268130.91,0.0056,68409.5078,58857062.05,520592852.84,229912955.61,1234141.82,16746753.1,0.7609948815331191,0.33608333549506986,0.0004290366053474222,0.0018040501381885398,0.02448015435070854,0.002282214609268132,0.5313808999905715,0.11122033114750368,6.565,浩云科技,2015-04-24,浩云科技,6,计算机I
859,603236.XSHG,2021-10-26,2021-09-30,103443659.73,3160557081.35,2060850427.35,3.27,3160557081.35,3064567984.7,2558512535.29,73909156.87,3.13,2.34,235.9223,98974006.28,19423050.22,1.2898,100545449.06,0.7116,14537.083,52975347.58,727136880.79,2193867414.54,99182387.76,-701258234.65,5.0019448935525785,15.091524307455629,0.7115847087754813,0.6822715930011544,-4.823926744106778,0.03272956541123918,0.8348689107448405,0.023384851140998995,124.96100000000001,移远通信,2019-07-16,移远通信,2,通信I
860,002284.XSHE,2021-10-26,2021-09-30,1837998.58,794981717.43,848882141.75,0.23,794981717.43,570010560.78,687790956.41,47376040.5,1.68,5.96,52.8918,13384860.52,4214218.81,1.095,2688942.03,0.0021,73768.1875,144136202.12,523047749.93,1137761602.06,380340.72,175988801.9,0.7090424309666007,1.5423472374999045,0.0024915870137110258,0.0005155890809978217,0.23857005013170482,0.00231200106832877,1.2066284446885156,0.05959387425053781,7.1335,亚太股份,2009-08-28,亚太股份,12,汽车I
861,601015.XSHG,2021-10-26,2021-09-30,469268462.58,4989695574.39,1972440350.35,9.4,4989695574.39,1229182115.87,4602574018.74,40403155.68,0.11,0.81,167.8933,5378214.72,54455087.23,2.0233,500619728.39,0.1889,204249.7656,195886549.06,2544927354.57,3503414552.16,500619727.77,30530572.79,1.2459878948179317,1.7152600111282572,0.22975226492989423,0.24510173918652467,0.014947666010932252,0.09404751363761685,3.7444199352691974,0.008097318779801384,8.2875,陕西黑猫,2014-11-05,陕西黑猫,6,采掘I
862,000626.XSHE,2021-10-26,2021-09-30,91599564.43,20164110380.86,1575594442.58,0.45,20164110380.86,1217562783.82,20037011005.9,41730107.33,0.52,0.21,107.1829,105293356.74,8643789.29,0.7799,108697983.7,0.16,50894.0469,11342209.81,1084427986.12,1347651592.84,106131042.28,-163283637.1,2.1307560553216685,2.6479552618166817,0.17998090151875898,0.2085333133137031,-0.3208305235007751,0.004542702985644601,16.456655272457965,0.0020695238491458905,20.886000000000003,远大控股,1996-11-28,远大控股,24,商业贸易I
863,002083.XSHE,2021-10-26,2021-09-30,78270576.08,1299955289.64,349378796.27,6.02,1299955289.64,1259417393.0,1079751053.74,43382576.66,2.47,3.34,37.0481,32072582.04,33534831.32,0.5505,98915216.79,0.087,90804.0625,341408620.1,1526145816.0,1394835495.62,100029382.2,120569432.92,1.6807021337839372,1.5360937134503205,0.0861972184118965,0.11015958917036339,0.1327797783496746,0.06021020623076634,0.8573417039826446,0.03337236057711957,3.838499999999999,孚日股份,2006-11-24,孚日股份,14,纺织服装I
864,002838.XSHE,2021-10-26,2021-09-30,43202977.2,990576701.86,205847653.65,4.36,990576701.86,393854463.07,886727879.61,26038298.17,0.67,2.63,61.321000000000005,6619456.32,7646023.6,0.321,33848013.57,0.0962,40799.0703,144355123.95,1260383826.47,101160872.24,33788296.36,-39609062.63,3.0892464392013363,0.24794896426843333,0.10589206293752239,0.08281633897917522,-0.09708324807097382,0.043613964591412285,2.2514100073874275,0.02628599897525153,14.985000000000003,道恩股份,2017-01-06,道恩股份,4,化工I
865,300823.XSHE,2021-10-26,2021-09-30,26051464.6,118639484.84,74945251.11,21.96,118639484.84,256473387.51,64711698.92,10073154.83,6.43,8.49,21.5092,7627136.26,-1658383.99,1.2399,29374706.57,0.273,9355.9092,43725805.98,412919450.67,391509275.6,29274455.93,8882827.92,4.413461501635779,4.184620299649766,0.27844930987573074,0.3128980337902382,0.09494350287196032,0.21958511228478123,0.2523135033551068,0.08490558470971864,22.006,建科机械,2020-03-19,建科机械,1,机械设备I
866,000598.XSHE,2021-10-26,2021-09-30,537971772.68,1741555868.37,4576259112.0,30.89,1741555868.37,310790344.09,922683932.23,83507230.55,1.35,4.79,170.5131,23457910.04,72233219.04,0.6209,619020359.11,0.1771,298621.875,464884183.62,8044131989.72,1779966946.99,618312441.7,670682572.56,2.693751752017497,0.5960604684402306,0.18015149515754664,0.2070553075524022,0.2245925796829184,0.30890296570474757,2.968830756089402,0.04794978562942006,5.380000000000001,兴蓉环境,1996-05-29,兴蓉环境,25,公用事业I
867,002287.XSHE,2021-10-26,2021-09-30,-342669379.38,407793616.3,38826968.55,-84.03,407793616.3,111078204.6,65158434.47,36017779.97,47.9,8.83,180.2148,195332330.69,5141086.5,1.4884,-376891603.69,-0.6434,53035.5547,311121450.24,1662314026.33,472263500.73,-376591592.78,-13780842.35,3.134338908554868,0.8904658457923132,-0.6461125584871086,-0.710073826719116,-0.02598415803879581,-0.8403009897239532,0.5865996367571825,0.08832355027230963,29.611,奇正藏药,2009-08-28,奇正藏药,12,医药生物I
868,000793.XSHE,2021-10-26,2021-09-30,110738796.04,242455910.05,136979705.91,45.67,242455910.05,222758906.53,169277856.54,41289411.15,3.7,17.03,47.5344,8980879.52,42566186.25,0.6512,136555628.64,0.0466,199724.5469,384109971.11,-3296438740.72,3649063375.9,138749177.33,-478654649.48,-1.6504925367889267,1.8270480181522446,0.05544576155451026,0.06947026766793482,-0.23965739660416274,0.4567378704737002,0.7599150991397174,0.1702965753298617,2.4345,华闻集团,1997-07-29,华闻集团,24,传媒I
869,688628.XSHG,2021-10-26,2021-09-30,24591617.85,190148819.7,125696305.06,12.93,190148819.7,280166232.25,131135688.85,12574134.76,4.55,6.61,30.283,8651614.03,-3145735.07,1.3954,29626510.06,0.2236,11000.0,26239855.94,248622769.77,556540545.21,30051284.49,9543089.5,2.260206997909091,5.0594595019090915,0.2235601622727273,0.27319349536363635,0.08675535909090909,0.1293282697667989,0.46806386264631644,0.06612786121858846,27.188000000000006,优利德,2021-02-01,优利德,0,机械设备I
870,300747.XSHE,2021-10-26,2021-09-30,155856429.07,897081308.39,951238275.57,17.37,897081308.39,1196298168.21,658086226.14,15413980.86,2.05,1.72,252.5012,18353620.35,-3077876.21,0.7743,181006019.85,0.32299999999999995,43602.3516,119653041.64,1465064173.48,1049621167.35,180799189.72,-146178922.76,3.360057702667578,2.407258161163032,0.3574495946911267,0.41465467591890154,-0.33525467640144435,0.173737238322039,0.5501021765540968,0.01718236765813749,45.159499999999994,锐科激光,2018-06-25,锐科激光,3,电子I
871,003038.XSHE,2021-10-26,2021-09-30,26067901.34,739092221.69,158011558.92,3.53,739092221.69,180048793.48,640610548.45,9522855.26,1.25,1.29,48.641999999999996,9266775.47,9254484.81,9.33,29501202.72,0.2449,10643.7539,11511840.72,255891315.8,542577999.33,29455115.37,-184756154.51,2.404145362661946,5.097618795282369,0.24491266507016854,0.2767361557467051,-1.7358176095183862,0.03527016057670507,3.557983011539368,0.012884529129835983,39.603,鑫铂股份,2021-02-10,鑫铂股份,0,有色金属I
872,603801.XSHG,2021-10-26,2021-09-30,148306350.14,1413936363.66,430961028.31,10.49,1413936363.66,519976517.28,912263901.34,63443697.69,13.29,4.49,66.3088,187966664.33,-4501112.45,1.014,157036250.66,0.4746,31248.2363,111666680.0,1224153759.61,832870870.18,159762105.08,168063519.71,3.917513128924975,2.665337211943702,0.4746071065137202,0.5112675913808294,0.5378336175408402,0.10488898507151077,1.754432884992687,0.044870263839721064,21.4005,志邦家居,2017-06-30,志邦家居,4,轻工制造I
873,300349.XSHE,2021-10-26,2021-09-30,53038549.93,567450584.44,707741879.6,9.35,567450584.44,491046153.4,341902251.84,34589051.27,18.8,6.1,49.2554,106673225.26,-2509637.93,0.6542,54938424.94,0.1241,42905.4336,187178767.58,1221104271.99,1784971866.81,54666202.51,-15884659.28,2.846036432993886,4.1602466565213785,0.12361732647773545,0.12741090795082888,-0.03702248863882825,0.09346813869676802,0.6962731496269164,0.060955177804838986,11.5585,金卡智能,2012-08-17,金卡智能,9,机械设备I
874,002282.XSHE,2021-10-26,2021-09-30,49525313.8,397417946.46,176066274.19,12.46,397417946.46,487623666.76,289454611.35,22411272.74,3.77,5.64,50.1517,14976632.54,-4455576.62,0.693,56844304.43,0.09,54394.4375,39101387.44,478000768.83,2167126527.1,56930454.83,24766710.28,0.8787677394954216,3.9840958500581976,0.09104848965484752,0.1046622732885141,0.04553169665556336,0.12461770848837272,0.593602466576883,0.05639220105591202,9.16,博深股份,2009-08-21,博深股份,12,机械设备I
875,002817.XSHE,2021-10-26,2021-09-30,15735551.46,82807241.13,59053386.46,19.0,82807241.13,107628406.18,52000415.79,5744916.58,8.14,6.94,22.2187,6737873.26,-1833169.75,4.1309,17762374.08,0.0751,21364.1543,46111128.83,364720880.58,170717166.4,17787745.08,1017953.2,1.7071627337010948,0.7990822571432187,0.07365398713676208,0.08325976694523311,0.004764771802832374,0.1900262736117073,0.4831476896817873,0.06937698323967818,6.886,黄山胶囊,2016-10-25,黄山胶囊,5,医药生物I
876,603527.XSHG,2021-10-26,2021-09-30,47158214.71,1767306337.46,40727177.69,2.67,1767306337.46,563545740.8,1683067879.77,7410031.38,0.19,0.42,23.212,3304066.42,5260333.66,1.0099,59782630.49,0.1939,24382.4004,47342744.12,410046924.98,298084768.44,59979895.15,24958852.49,1.6817332102379883,1.222540699643338,0.19341087807745133,0.24599667861249627,0.10236421386140472,0.026683667517300093,2.9865683615685668,0.00419283925086231,10.021999999999997,众源新材,2017-09-07,众源新材,4,有色金属I
877,002533.XSHE,2021-10-26,2021-09-30,96340425.56,3672626062.3,451567675.35,2.62,3672626062.3,1736399346.25,3183591433.55,45154525.32,3.24,1.23,57.4027,119024601.8,20119596.22,2.4324,111722570.0,0.1315,73404.9375,168034520.49,1077524073.64,1392289649.76,110091859.09,330425557.43,1.4679177046366945,1.8967247942415317,0.13124515712584048,0.1499788200078503,0.45014077892239873,0.026232026872800206,1.8334442709998804,0.01229488778711159,7.395500000000001,金杯电工,2010-12-31,金杯电工,10,电气设备I
878,601616.XSHG,2021-10-26,2021-09-30,33595188.22,258651510.59,168669348.83,12.99,258651510.59,172151338.69,176278323.0,33210826.69,5.17,12.84,36.580999999999996,13380557.52,-3931446.7,15.1933,37435687.44,0.0268,93557.5,121882081.38,204771282.59,1356536909.98,37515678.43,61588701.19,0.21887211884669855,1.4499499345108624,0.03590859975950618,0.040099060396013145,0.06582978509472784,0.12988591539004474,1.0239730015543569,0.12839989456950807,3.5149999999999997,广电电气,2011-02-01,广电电气,10,电气设备I
879,300435.XSHE,2021-10-26,2021-09-30,58812502.76,507522735.12,307939818.65,11.59,507522735.12,257171839.39,386053196.36,26816059.64,1.78,5.28,71.1376,9016893.74,-4475073.33,4.9,73236841.71,0.1557,37819.0312,64651593.85,711103495.94,1287839392.94,73582246.88,89237676.65,1.880279513717422,3.4052680676283433,0.15551033671111067,0.19456407143501867,0.23595971080824515,0.11588151365493847,1.501148793257072,0.052837159371115744,18.467999999999996,中泰股份,2015-03-26,中泰股份,6,公用事业I
880,600311.XSHG,2021-10-26,2021-09-30,-30473557.32,294677385.13,22465200.85,-10.34,294677385.13,230433393.62,315954393.56,1782855.88,0.05,0.6,12.1805,145023.2,1509128.67,0.8108,-30473557.32,-0.0458,66560.0,52379058.35,-828837456.23,219439342.72,-30393390.97,981651.1,-1.2452485820763222,0.3296865125,-0.04578358972355769,-0.04566314749098557,0.0014748363882211538,-0.10341328808302094,1.3711311047262091,0.006050195807233305,1.9284999999999997,*ST荣华,2001-06-26,*ST荣华,20,有色金属I
881,301024.XSHE,2021-10-26,2021-09-30,7129314.71,78467796.3,14177321.77,9.09,78467796.3,,45298977.07,11098431.43,5.12,14.14,18.9568,4016047.34,445036.05,2.2143,7672860.66,0.1682,4239.0,18376905.0,217264678.43,547689568.65,7672960.66,-26140308.12,5.125375759141307,12.920254037508846,0.16818388086812927,0.18100874404340647,-0.6166621401273885,0.09085656850541628,,0.1414393159146232,30.256000000000007,霍普股份,2021-07-28,霍普股份,0,建筑装饰I
882,600815.XSHG,2021-10-26,2021-09-30,-16430626.91,287035947.73,225360240.47,-5.72,287035947.73,698992142.72,265819617.76,16713099.68,7.25,5.82,51.4487,20797208.94,2307992.46,0.4708,-15679516.62,-0.0097,177409.4531,274265798.55,-4587407453.19,3895367349.65,-15491856.95,121009996.39,-2.5857739669623045,2.1956932291845273,-0.009261415681575087,-0.008732261263027364,0.06820944108417411,-0.057242401308756796,0.3802898509353933,0.058226503726011195,2.9034999999999993,厦工股份,1994-01-28,厦工股份,27,机械设备I
883,000707.XSHE,2021-10-26,2021-09-30,152123778.1,831778292.99,312616007.23,18.29,831778292.99,100581692.36,623484260.38,8488797.29,1.06,1.02,42.1909,8820338.94,13709503.28,2.7646,151395912.74,0.3281,46414.5781,210074379.93,-1568095829.62,1177114043.68,151839263.07,273012779.45,-3.3784554202809827,2.5360869189501476,0.3277499965037924,0.3271370101498348,0.5882048068212431,0.18288981496879347,6.198784746516667,0.010205600893340524,8.499500000000001,双环科技,1997-04-15,双环科技,24,化工I
884,600486.XSHG,2021-10-26,2021-09-30,224295041.2,2559196450.43,1476576172.41,8.76,2559196450.43,1506327800.93,2012462487.97,124301433.01,2.41,4.86,324.92900000000003,61576605.23,-3473813.71,0.4821,264352961.24,0.723,30989.8906,323788120.39,5406169840.49,591546619.08,264689053.67,531180275.87,17.444946515848624,1.9088373906037606,0.7237684188533405,0.854114191903601,1.714043727117901,0.08764276035249799,1.3360056733517862,0.0485704928940155,110.947,扬农化工,2002-04-25,扬农化工,19,化工I
885,002235.XSHE,2021-10-26,2021-09-30,4490149.68,100774937.02,72709279.24,4.46,100774937.02,50647567.11,79891021.83,12854906.02,7.16,12.76,26.8922,7220321.63,189655.38,2.9744,5337400.62,0.0089,57957.2266,19602961.52,-766462745.81,1414337269.76,5198207.68,8826590.27,-1.3224627725889146,2.4403121969952926,0.0077473508368324845,0.008969041455134087,0.01522949041526428,0.044556214201442526,1.5773911046208198,0.12756054630377778,4.756999999999999,安妮股份,2008-05-16,安妮股份,13,轻工制造I
886,300309.XSHE,2021-10-26,2021-09-30,-222479834.3,20531216.05,383483238.89,-1083.62,20531216.05,1413186264.95,89704300.19,10606414.37,0.61,51.66,26.9382,125023.41,13034572.25,2.8344,-229577813.9,-0.2473,88612.375,41070532.78,-2020437157.18,667304073.53,-86935153.21,25007127.53,-2.2800846463939153,0.7530596866746884,-0.25107084004914665,-0.0981072375162047,0.02822080722923858,-10.836174231384604,0.06347662895886823,0.516599423247509,2.933,吉艾退,2012-04-10,吉艾退,9,非银金融I
887,301042.XSHE,2021-10-26,2021-09-30,27878219.9,275601360.01,82584405.94,10.12,275601360.01,257803303.83,212855369.09,13775072.27,2.42,5.0,28.208000000000002,6660532.09,-707017.59,1.71,30251001.06,0.4052,6880.0,46968282.02,288561022.85,690638242.25,29760113.6,-49910516.8,4.194200913517442,10.038346544331395,0.4052066845930232,0.4325597906976745,-0.7254435581395348,0.10115414488153636,0.8256502765005701,0.04998187334598125,40.82,安联锐视,2021-08-05,安联锐视,0,计算机I
888,002746.XSHE,2021-10-26,2021-09-30,3470268.19,921698050.31,239297773.44,0.38,921698050.31,522180075.76,945251701.74,12527635.39,0.23,1.36,63.5938,2120419.97,-3625927.97,1.4884,3470268.19,0.0028,86053.875,202488545.4,1842330519.28,1537828416.97,3573009.41,78852223.34,2.14090361332363,1.7870530722410816,0.004032669290023255,0.004152061031534025,0.09163122908759193,0.0037650814047320864,1.8102025443315624,0.013591908310738544,7.251999999999998,仙坛股份,2015-02-16,仙坛股份,6,农林牧渔I
889,002023.XSHE,2021-10-26,2021-09-30,-6326903.11,209566433.31,121800801.1,-3.02,209566433.31,268965494.31,132797627.19,37378276.73,1.44,17.84,98.5342,3022680.42,23324108.7,1.1688,-3874658.36,-0.0047,75679.1016,150646720.2,1384057807.27,1884232770.98,-5173494.11,150032413.15,1.828850736872384,2.4897663042289606,-0.008360172063670483,-0.006836093453308121,0.1982481424568074,-0.03019044133199024,0.49373480985238277,0.1783600366701302,13.263,海特高新,2004-07-21,海特高新,17,国防军工I
890,600529.XSHG,2021-10-26,2021-09-30,168691168.78,993451584.2,583363988.05,16.98,993451584.2,846283459.15,711352986.53,31074557.84,2.22,3.13,177.3004,22023839.15,-3893085.19,1.5623,193283001.47,0.2835,59496.7734,367887576.72,2606374648.65,913446576.63,195646387.92,212802084.68,4.380699153426697,1.5352875869231593,0.2835299448020151,0.32883529095713954,0.3576699584182829,0.1698031101493914,0.8405611368612557,0.0312793882804299,29.716500000000003,山东药玻,2002-06-03,山东药玻,19,医药生物I
891,300819.XSHE,2021-10-26,2021-09-30,9022031.04,121468659.66,60269921.51,7.43,121468659.66,85069627.47,96647895.15,8467860.39,2.17,6.97,22.9179,2638212.67,-2001011.91,1.5659999999999998,10881285.24,0.1061,9947.0,20624987.11,179536924.76,507323256.72,10978771.26,25348838.59,1.8049354052478135,5.100263966220972,0.09070102583693575,0.11037268784558157,0.25483903277370057,0.07427455827086056,1.136103425209933,0.06971230615125074,16.74,聚杰微纤,2020-03-12,聚杰微纤,1,纺织服装I
892,603086.XSHG,2021-10-26,2021-09-30,24507789.76,472777612.4,168673839.81,5.18,472777612.4,474632162.83,376291440.15,34072150.55,1.6,7.21,21.3011,7578511.78,-1250194.34,1.2557,29741549.69,0.1105,22188.5996,63078326.02,1068776152.72,356677112.58,30117901.0,136662624.81,4.8167805629337686,1.6074791515008453,0.11045217004141172,0.1357359253983744,0.6159137001597884,0.05183788131504173,0.792806450170502,0.07206802872292689,6.937000000000002,先达股份,2017-05-11,先达股份,4,化工I
893,688358.XSHG,2021-10-26,2021-09-30,30592683.67,101893743.14,53699217.52,30.02,101893743.14,104158640.36,41814466.92,6901644.41,13.05,6.77,35.16,13302120.61,-1117716.54,0.3938,28689362.13,0.3824,8000.0,32906683.3,160599617.02,939697090.67,28965358.87,-2132427.74,2.00749521275,11.746213633375,0.382408545875,0.362066985875,-0.02665534675,0.3002410425531846,0.40144981516154654,0.06773374102585746,31.5405,祥生医疗,2019-12-03,祥生医疗,1,医药生物I
894,688598.XSHG,2021-10-26,2021-09-30,130427602.2,375905061.01,26940843.65,34.7,375905061.01,241296812.5,168845614.37,18774422.23,6.84,4.99,281.4779,25693864.83,3683678.74,1.9901,142016795.06,1.6263,8020.0,35277645.15,532635771.84,998872181.1,141166795.06,-58611765.69,6.641343788528678,12.454765350374066,1.6262793291770574,1.7601844770573567,-0.7308200210723192,0.34696952961889044,0.699742415246368,0.04994458488948239,353.10599999999994,金博股份,2020-05-18,金博股份,1,有色金属I
895,300015.XSHE,2021-10-26,2021-09-30,938605765.24,4248355247.05,1641147806.4,22.09,4248355247.05,520456756.57,1764019734.97,642197008.92,9.54,15.12,2886.8616,405296780.7,15408505.99,0.6363,1158104694.72,0.1642,540610.8125,587912731.97,4152897717.39,2209509842.49,1285887217.1,1333858501.13,0.7681862111091239,0.40870618777903184,0.17361949549242506,0.23785821285252223,0.24673174681092788,0.2209339169297942,3.3893684973859,0.15116367901811714,38.624500000000005,爱尔眼科,2009-10-30,爱尔眼科,11,医药生物I
896,688655.XSHG,2021-10-26,2021-09-30,21125885.69,153210943.82,150914030.11,13.79,153210943.82,74298736.23,112830803.32,5712444.94,2.45,3.73,23.2099,3761151.12,75556.88,1.5795,23120785.49,0.1584,13339.0,8835223.64,202152111.57,296825328.56,23121235.12,32811628.38,1.5154967506559711,2.225244235399955,0.1583768325211785,0.173335595771797,0.24598267021515854,0.13788757619573028,1.518609993186421,0.03728483617143741,17.550500000000003,迅捷兴,2021-05-11,迅捷兴,0,电子I
897,002134.XSHE,2021-10-26,2021-09-30,9910085.51,201357924.2,188094102.1,4.92,201357924.2,80695975.19,172534472.62,8988883.91,1.17,4.46,19.963,2358968.08,123412.55,0.5791,10099299.03,0.0403,24584.9766,20860982.41,-153026290.78,302271856.05,9873950.02,3320844.22,-0.6224382201771141,1.2294982458921682,0.040309517764601004,0.040162535765846524,0.013507615947863053,0.04921626774497708,2.138080272451814,0.044641321893404785,8.347999999999999,天津普林,2007-05-16,天津普林,14,电子I
898,300284.XSHE,2021-10-26,2021-09-30,108500904.45,1149229128.54,2472548709.86,9.44,1149229128.54,83738121.34,684699181.57,142562832.65,2.45,12.41,78.8005,28177918.13,16965247.12,0.8026,136740505.27,0.0913,126282.7812,217823382.16,3024273330.02,3052760776.29,143195957.8,-59603239.99,2.394842195651611,2.4174006521563687,0.08591900132304023,0.11339309796575815,-0.04719823195499911,0.09441189903343417,8.176672352009563,0.12405083469396067,6.113499999999999,苏交科,2012-01-10,苏交科,9,建筑装饰I
899,000686.XSHE,2021-10-26,2021-09-30,537336380.84,2153658399.73,689804713.96,24.95,2153658399.73,,,840518079.73,,39.03,201.9811,,,0.4825,686176454.48,0.2188,234045.2969,1072587006.59,6101449273.23,5746127442.25,681835678.02,1678363725.6,2.606952309679161,2.455134761671855,0.22958648943481508,0.29132637444593745,0.7171106396199496,0.24949935463644785,,0.3902745578571672,8.545999999999998,东北证券,1997-02-27,东北证券,24,非银金融I
900,600143.XSHG,2021-10-26,2021-09-30,152816065.98,10305971110.88,3983861865.23,1.48,10305971110.88,4635592490.61,8901182908.19,294197516.76,1.53,2.85,377.5504,157516567.02,190203280.2,1.2434,199638165.44,0.0582,257362.2344,754079095.87,8809096561.5,2903107598.06,202161847.9,1184265817.12,3.422839633809148,1.1280239328152182,0.05937781288551014,0.07855148148340757,0.4601552437873923,0.014827915228548651,1.920182355593274,0.028546316848241122,14.121999999999996,金发科技,2004-06-23,金发科技,17,化工I
901,000158.XSHE,2021-10-26,2021-09-30,3945993.54,2053326347.04,1225478398.99,0.19,2053326347.04,2937220844.21,1878120068.95,76517234.54,3.16,3.73,118.1378,64977854.63,46834459.96,2.1156,903586.77,0.0137,159861.6719,257828715.24,1488668437.13,2655378161.44,-1810408.92,-125126096.77,0.931222862514051,1.6610474104768826,0.0024683800019734436,-0.0011324846653252099,-0.07827148013832326,0.0019217566392640895,0.639420788754188,0.03726501374236221,7.400999999999999,常山北明,2000-07-24,常山北明,21,计算机I
902,000037.XSHE,2021-10-26,2021-09-30,-48962400.71,212550225.68,8127845.4,-23.04,212550225.68,102756240.11,243509442.94,25744865.43,0.09,12.11,52.9226,197399.5,5932162.52,3.1832,-48867115.02,-0.0755,60276.2578,332908397.6,714734349.89,362770922.1,-48753515.02,20211042.05,1.1857643058424905,0.6018471208078217,-0.08122999419184249,-0.08088344698134196,0.03353068486278855,-0.23035685120237978,2.369777666829036,0.12112367958037164,8.331999999999999,深南电A,1994-07-01,深南电A,27,公用事业I
