,股票代码,财报发布日,财报统计截止日,净利润(元),营业总收入(元),应付账款(元),销售净利率(%),营业收入(元),存货(元),营业成本(元),管理费用(元),营业费用/营业总收入(%),管理费用/营业总收入(%),总市值(亿元),销售费用(元),财务费用(元),换手率(%),利润总额(元),每股收益(元),总股本(万股),盈余公积金(元),未分配利润(元),资本公积金(元),营业利润(元),经营活动产生的现金流量净额(元),每股未分配利润(元),每股公积金(元),每股净利润(元),每股营业利润(元),每股经营现金流(元),净利润与营业总收入之比,存货周转率,管理费用与营业总收入之比,股价,中文名称,上市日期,机构名称,上市年限,行业名称
2695,600903.XSHG,2022-10-28,2022-09-30,-23528007.25,1071347398.05,459228728.6,-2.2,1071347398.05,400643423.79,954846639.65,69649902.29,3.02,6.5,91.3963,32333011.27,54395639.96,0.5674,-14512141.8,-0.0167,113818.5,46890697.6,1159718978.86,194812277.67,-13893960.31,55294201.35,1.0189195770986261,0.1711604683509271,-0.020671514077237003,-0.012207119501662736,0.04858103151069466,-0.021961137249060594,2.383282946759384,0.06501150086029278,8.0715,贵州燃气,2017-11-07,贵州燃气,4,公用事业I
2696,605366.XSHG,2022-10-28,2022-09-30,80467393.94,395392801.44,139589580.68,20.35,395392801.44,198850777.24,264857189.8,26815312.54,1.97,6.78,72.3482,7788371.54,-12246272.95,1.8511,88122731.95,0.1844,43635.8008,67174271.99,771847598.49,759107649.84,89216607.52,118685361.32,1.768840228297128,1.7396441360599486,0.18440682298650515,0.20445736272588355,0.2719907945862655,0.2035125415711716,1.331939424507929,0.06781942524583155,17.340500000000002,宏柏新材,2020-08-12,宏柏新材,2,化工I
2697,300004.XSHE,2022-10-28,2022-09-30,10397276.38,60346351.81,85781483.64,17.23,60346351.81,219315797.17,48110060.29,10569264.69,6.16,17.51,25.1037,3716673.66,-2112730.72,0.5818,13070692.49,0.0221,47999.3594,58537549.55,-1121808275.06,2280316735.99,13064884.61,82734728.73,-2.337131764012667,4.750723269006794,0.02166128154618664,0.02721887286270741,0.17236631855965978,0.17229337098513828,0.21936431807831913,0.17514339099200632,5.428000000000001,南风股份,2009-10-30,南风股份,13,机械设备I
2698,002346.XSHE,2022-10-28,2022-09-30,84114219.85,114540257.29,81629626.22,73.44,114540257.29,291627691.25,62712284.7,14794368.68,5.07,12.92,54.0488,5810509.86,1179690.85,0.5095,105494371.24,0.1905,44157.543,158847715.65,1541908564.89,520663541.11,105239350.83,-39722308.68,3.4918350527111537,1.1791044196231661,0.19048663973446167,0.23832700752847596,-0.0899558851813834,0.7343638109440813,0.2150422836432204,0.12916304738641118,12.972,柘中股份,2010-01-28,柘中股份,12,电气设备I
2699,600844.XSHG,2022-10-28,2022-09-30,-49654180.11,230725684.78,222865169.02,-21.52,230725684.78,156882831.33,231892179.94,31291366.67,0.22,13.56,30.8007,515693.92,2910784.94,0.9434,-50461343.72,-0.0376,101652.4219,56144485.97,-1656471602.54,1761908266.2,-49486387.76,5317984.66,-1.629544649875184,1.7332673764853996,-0.04884702123363772,-0.04868195645026732,0.005231537587202338,-0.21520872354261694,1.4781233738204231,0.13562151391959995,3.1050000000000004,丹化科技,1994-03-11,丹化科技,28,化工I
2700,002835.XSHE,2022-10-28,2022-09-30,23639073.99,247435918.14,118160902.82,9.55,247435918.14,219940134.55,165938166.32,7402233.79,4.97,2.99,24.1224,12307081.16,-18346054.87,8.3951,23389278.75,0.1077,21949.3926,50099737.67,399863070.95,204130010.75,23384199.88,39177327.61,1.821750051297547,0.9300030049578685,0.10769807812358324,0.10653688831462244,0.17848934739998226,0.0955361459552729,0.754469695399211,0.029915761000437267,11.475,同为股份,2016-12-28,同为股份,5,计算机I
2701,688279.XSHG,2022-10-28,2022-09-30,32261467.8,65638451.2,10037949.55,49.15,65638451.2,153321837.21,29415190.24,4548069.41,4.17,6.93,64.2387,2737770.95,-4670047.7,2.7318,32080628.36,0.3493,9236.3379,19802873.63,251064182.15,1863297129.2,32052191.65,-5464915.5,2.7182221446229247,20.173548752476886,0.34928851834231833,0.3470227269402952,-0.05916755708991547,0.49150257524662616,0.19185258131045582,0.06928971246049145,77.06050000000002,峰岹科技,2022-04-20,峰岹科技,0,电子I
2702,002833.XSHE,2022-10-28,2022-09-30,144063171.51,541811075.23,181592580.47,26.59,541811075.23,301821785.46,364397936.61,24549862.78,2.08,4.53,54.5559,11262660.12,409349.58,0.9731,166997605.91,0.3245,42422.957,258175876.54,1551306666.71,53610618.9,157153540.39,169890409.86,3.6567622259570447,0.12637171637988365,0.3395877649688587,0.3704445694108498,0.4004680999959527,0.2658918912811903,1.2073281458282712,0.04531074373032801,14.112,弘亚数控,2016-12-28,弘亚数控,5,机械设备I
2703,600594.XSHG,2022-10-28,2022-09-30,68464414.15,653147887.7,149933252.74,10.48,653147887.7,594618470.86,184905134.8,93215412.62,43.13,14.27,39.9923,281686001.79,9569899.79,1.0236,89536595.44,0.0873,79192.7422,298071214.7,1841869018.58,731990958.1,92582151.62,194778360.87,2.3258053293929253,0.9243157109667558,0.08645288980787436,0.1169073693472885,0.24595481285152418,0.10482222393934568,0.3109643306784108,0.14271716157308487,5.234,益佰制药,2004-03-23,益佰制药,18,医药生物I
2704,600595.XSHG,2022-10-28,2022-09-30,171061993.48,4539302149.45,963121813.99,3.77,4539302149.45,1977432743.32,3943869976.74,121425731.05,0.14,2.67,130.4647,6229993.77,16846036.39,0.19899999999999998,213550361.93,0.0424,401429.8125,253518251.82,-2592631259.92,10682847505.19,228965096.37,312260657.77,-0.645849206807479,2.6611993361081026,0.04261317623986883,0.057037392151834766,0.07778711197988065,0.03768464575567558,1.9944395024624002,0.026749867502147313,3.211,中孚实业,2002-06-26,中孚实业,20,有色金属I
2705,601519.XSHG,2022-10-28,2022-09-30,-17227252.78,193517196.22,152640849.63,-8.9,193517196.22,120683.05,79261675.15,56131807.33,15.37,29.01,108.9191,29744995.64,-3536628.42,0.2508,-14918683.12,-0.0082,203587.0156,35061708.21,-1747747473.98,1399740547.32,-15358388.63,11564196.06,-0.8584768870593925,0.6875392044010098,-0.008461862230864196,-0.007543893987903225,0.0056802227911827595,-0.08902181881766828,656.7755384869706,0.29006108204557984,5.622,大智慧,2011-01-28,大智慧,11,计算机I
2706,600025.XSHG,2022-10-28,2022-09-30,2293662302.25,5659901120.46,234452185.94,40.52,5659901120.46,185536023.5,2157346220.78,88086883.29,0.18,1.56,1238.4,9988821.65,722949251.07,0.0777,2613734559.22,0.1179,1800000.0,2551338151.68,14067825906.05,18892380133.3,2611051417.83,5284539163.19,0.7815458836694444,1.049576674072222,0.12742568345833333,0.14505841210166665,0.2935855090661111,0.4052477690747336,11.627640714095612,0.015563325474286885,6.8450000000000015,华能水电,2017-12-15,华能水电,4,公用事业I
2707,300827.XSHE,2022-10-28,2022-09-30,22447731.88,644506345.14,735641262.79,3.48,644506345.14,1254459460.8,561761084.87,9694903.76,3.47,1.5,114.0009,22385601.21,1351415.41,4.9896,20742810.07,0.0945,23760.0859,30047809.26,363407982.92,292686043.68,20842810.07,26956464.62,1.5294893480162042,1.2318391646892153,0.0944766444636465,0.08772194746147782,0.11345272375467298,0.034829341944064014,0.44781127045090086,0.0150423713173748,57.577,上能电气,2020-04-10,上能电气,2,电气设备I
2708,300823.XSHE,2022-10-28,2022-09-30,9629056.71,112802354.14,51730589.12,8.54,112802354.14,248158857.25,74578748.38,9745286.66,9.04,8.64,15.2127,10193319.36,-2555998.82,1.2605,9246897.04,0.0936,9355.9092,46779545.5,411367861.97,392537805.67,9454993.37,40426452.95,4.396877451204849,4.195613673441808,0.10291951860755555,0.10105905442092147,0.43209539645810163,0.08536219641346575,0.300528255192874,0.08639258226743246,16.8725,建科机械,2020-03-19,建科机械,2,机械设备I
2709,688079.XSHG,2022-10-28,2022-09-30,4805650.03,116618568.46,67345669.84,4.12,116618568.46,70734270.13,77661744.72,10111810.16,1.08,8.67,35.9595,1264659.6,-1634081.6,0.3919,3668369.31,0.0111,40133.332,20201755.22,253019794.86,883475899.22,3673269.71,53080671.1,0.6304480147823261,2.201351981490099,0.011974211436020314,0.009152665694440721,0.13226081278275126,0.04120827492105883,1.097936609471876,0.0867084058184811,9.129499999999998,美迪凯,2021-03-02,美迪凯,1,电子I
2710,600116.XSHG,2022-10-28,2022-09-30,165433621.42,3036420748.34,1057498321.23,5.45,3036420748.34,238429131.17,2834224520.25,92964442.89,0.22,3.06,172.2841,6676763.91,59352577.08,0.6765,177627146.5,0.0872,191214.2969,242669794.69,2400159323.44,6551101060.77,169338719.79,24379509.37,1.2552195951619767,3.4260519045791087,0.08651739127358107,0.08855965402971916,0.012749836055799655,0.054483102024132174,11.887073137171303,0.030616456214384424,8.7755,三峡水利,1997-08-04,三峡水利,25,公用事业I
2711,300795.XSHE,2022-10-28,2022-09-30,1201757.26,44043779.46,7285013.4,2.73,44043779.46,,20890895.44,-146366.94,53.14,-0.33,26.0326,23406152.45,-1537811.44,2.9523,748570.14,0.0216,10016.4004,26417525.99,-71853856.59,321987109.37,731819.91,36804572.0,-0.7173620634215062,3.2145990227187804,0.011997895571347167,0.007306216612506825,0.36744309862053837,0.027285516246202728,,-0.0033232148056896115,24.984,米奥会展,2019-10-22,米奥会展,3,休闲服务I
2712,300793.XSHE,2022-10-28,2022-09-30,80876803.91,700386781.68,663321325.98,11.55,700386781.68,578375570.82,585899125.26,18114308.76,0.55,2.59,43.9905,3828899.7,-49386112.3,1.5787,92486627.47,0.239,33838.8789,33780002.63,430412184.12,1606456813.4,91892950.28,180159275.08,1.2719457562171184,4.74737008323287,0.23900556560696218,0.2715602681506094,0.5324032028732488,0.11547448642020751,1.0130080778296588,0.025863293302808586,13.843,佳禾智能,2019-10-18,佳禾智能,3,电子I
2713,300790.XSHE,2022-10-28,2022-09-30,15380510.65,438342168.58,458723766.78,3.51,438342168.58,749484816.03,337698214.31,38199739.77,1.98,8.71,52.9345,8692987.58,8991739.39,0.363,10561267.54,0.037000000000000005,33694.793,71627502.08,576438577.36,933903885.84,11043344.04,28028889.24,1.7107645604470698,2.7716563975923525,0.0456465503438469,0.032774630905137186,0.0831846310496699,0.03508791020454371,0.4505737902720671,0.08714593873947203,16.0785,宇瞳光学,2019-09-20,宇瞳光学,3,计算机I
2714,300798.XSHE,2022-10-28,2022-09-30,5108281.08,215981634.41,77188946.49,2.37,215981634.41,227057917.05,193478752.94,9869883.95,2.26,4.57,25.6916,4885589.45,-3932275.63,0.2604,6476740.92,0.0122,41775.0156,16692445.08,584491614.36,242304232.94,6158065.92,28837024.19,1.3991415825108633,0.5800218849948198,0.012228077013572678,0.014741026021304466,0.06902935588610529,0.023651460430672087,0.8521118992622239,0.045697792670944905,6.293499999999999,锦鸡股份,2019-11-22,锦鸡股份,2,化工I
2715,603823.XSHG,2022-10-28,2022-09-30,40510108.02,541104302.45,284870533.64,7.49,541104302.45,679993057.65,438341361.02,33454249.29,1.6,6.18,44.8621,8632316.73,-6688860.98,0.4926,39732069.66,0.1233,31794.5195,155254840.21,1290348854.55,376912539.77,33102593.94,48086047.1,4.058400236399232,1.185463865148206,0.12741223536968377,0.10411415067933329,0.15124004971988964,0.07486561802702221,0.6446262297660386,0.06182587929633269,15.0545,百合花,2016-12-20,百合花,5,化工I
2716,000659.XSHE,2022-10-28,2022-09-30,-6105060.85,388638735.07,72706807.21,-1.57,388638735.07,146530271.86,323657830.9,30126213.37,0.67,7.75,40.2425,2616711.92,23781258.11,0.3435,-11394.03,-0.0046,128570.25,365819077.76,-1483260731.71,281232445.03,5202776.98,94386542.53,-1.153657810971045,0.2187383512359974,-0.004748424188332837,0.004046641411990721,0.07341242824837005,-0.015708832648656038,2.208812054953625,0.07751726899938009,3.332,珠海中富,1996-12-03,珠海中富,25,轻工制造I
2717,601886.XSHG,2022-10-28,2022-09-30,222841077.68,4555850530.69,7680374436.27,4.89,4555850530.69,1122962296.59,3916413905.2,255386111.74,1.35,5.61,94.8323,61676362.51,53019193.43,0.5246,268442311.67,0.2146,113300.2031,293142942.15,1284464734.65,3696502057.94,269317854.89,-41829208.67,1.1336826409007559,3.2625731965170677,0.19668197548005986,0.2377028880100922,-0.03691891764137535,0.04891316696604837,3.4875738189008008,0.05605673628219776,8.441,江河集团,2011-08-18,江河集团,11,建筑装饰I
2718,300640.XSHE,2022-10-28,2022-09-30,22200280.9,211026488.28,67125075.11,10.52,211026488.28,10621928.96,170024894.94,5946503.8,4.59,2.82,17.2161,9676730.17,-10840712.34,1.6188,26750538.21,0.0711,31245.2422,34082436.28,102938731.63,381751560.81,27423387.72,7929589.24,0.32945410047101503,1.2217910117848279,0.07105171647541268,0.08776820337785698,0.025378549442001123,0.10520139476776777,16.006969692631042,0.028178944967846384,5.8199999999999985,德艺文创,2017-04-17,德艺文创,5,轻工制造I
2719,000099.XSHE,2022-10-28,2022-09-30,39975943.01,482292786.31,111150121.48,8.29,482292786.31,278113679.72,377565992.65,31893543.95,0.58,6.61,53.6833,2774737.89,8794462.44,0.5666,47128559.02,0.0544,77577.0156,302195666.1,1837465645.92,1944819050.37,46978033.78,229900565.87,2.3685696487659165,2.506952652571492,0.05153065337821529,0.06055663963953777,0.2963513923446161,0.0828872920033785,1.3575959047757982,0.06612900888279097,7.1819999999999995,中信海直,2000-07-31,中信海直,22,交通运输I
2720,001309.XSHE,2022-10-28,2022-09-30,14378012.15,297907743.52,96420352.55,4.83,297907743.52,698222342.7,244072646.16,16247865.43,0.58,5.45,40.391999999999996,1731561.55,1619818.68,5.651,12379880.29,0.1797,8000.0,18531851.87,244258986.18,733159366.45,8927248.39,-119268890.62,3.05323732725,9.164492080625001,0.17972515187500002,0.11159060487500001,-1.49086113275,0.048263304538892375,0.34956292749982776,0.05453992312525841,52.440999999999995,德明利,2022-07-01,德明利,0,计算机I
2721,301067.XSHE,2022-10-28,2022-09-30,31363292.17,197310239.85,125587857.59,15.9,197310239.85,116087903.74,145079632.03,12545985.89,1.82,6.36,19.7983,3597755.18,-8757419.41,1.2464,35907103.95,0.5806,5402.0,22631424.14,158315748.15,606309367.84,36868257.19,30591145.35,2.930687674009626,11.223794295446133,0.5805866747500926,0.6824927284339134,0.5662929535357275,0.15895420427162388,1.2497394418882113,0.06358507241964614,39.2455,显盈科技,2021-09-22,显盈科技,1,电子I
2722,300252.XSHE,2022-10-28,2022-09-30,12217904.86,591014479.36,877912226.35,2.07,591014479.36,499485382.93,490253959.67,34892389.98,4.08,5.9,40.5162,24104112.25,-4108663.21,0.8361,8393372.11,0.0167,57715.3828,55359635.87,690458450.74,1085791977.4,8809760.28,-21543727.06,1.1963161591297633,1.8812869719024028,0.02116923472956676,0.015264145973922222,-0.037327530399746386,0.02067276739688437,0.9815181313097731,0.05903813053410197,7.524000000000001,金信诺,2011-08-18,金信诺,11,国防军工I
2723,300251.XSHE,2022-10-28,2022-09-30,-98995726.58,102230249.91,168258712.04,-96.84,102230249.91,1259661225.12,158145505.75,15833138.72,1.04,15.49,208.2862,1063398.35,-6251400.98,0.898,-110226238.55,-0.0337,293360.8438,415210798.22,3810143149.0,1985754254.93,-110531963.29,-5727487.99,1.298790629194393,0.6768981944583568,-0.03374537831895888,-0.037677817481788965,-0.0019523696195477061,-0.9683604086574418,0.12554606158884862,0.15487723774459078,7.0465,光线传媒,2011-08-03,光线传媒,11,传媒I
2724,002198.XSHE,2022-10-28,2022-09-30,13664546.68,167762966.29,11244680.99,8.15,167762966.29,78071910.0,53563033.44,9521325.86,49.38,5.68,25.1217,82848592.46,-1090195.18,0.8535,15705937.13,0.0269,50750.9844,27223004.6,48603218.2,123406532.58,15759180.56,-19553723.02,0.095768030462085,0.24316086483634786,0.02692469287354355,0.031051970215576746,-0.03852875614369364,0.08145150853126347,0.6860730503455084,0.0567546346524486,5.434500000000001,嘉应制药,2007-12-18,嘉应制药,14,医药生物I
2725,300492.XSHE,2022-10-28,2022-09-30,7384651.26,23739180.49,12548439.18,31.11,23739180.49,,9442520.45,3065490.18,2.78,12.91,49.7182,659246.81,-89755.76,0.084,9238961.22,0.0526,14048.6475,26270748.36,105527594.5,27573124.37,9240278.53,-1127356.93,0.7511583908700109,0.19626888901582876,0.05256485551367133,0.06577343854630846,-0.008024665221331804,0.31107439716003443,,0.12913209793789307,35.446999999999996,华图山鼎,2015-12-23,华图山鼎,6,建筑装饰I
2726,603351.XSHG,2022-10-28,2022-09-30,17441674.24,262865410.62,139884020.35,6.64,262865410.62,170594791.16,192447427.75,34819975.2,1.31,13.25,26.9602,3432153.2,1691375.09,0.6162,18883923.6,0.1313,13547.8428,58072766.75,368813077.31,927200774.65,18919872.32,31014897.5,2.7223011276009195,6.843899714056321,0.12874133910086408,0.13965228707850078,0.22892867859376106,0.06635210847582301,1.1280967398911057,0.13246313053464456,21.6455,威尔药业,2019-01-30,威尔药业,3,医药生物I
2727,600935.XSHG,2022-10-28,2022-09-30,12445158.36,1544479222.69,729952229.07,0.81,1544479222.69,332670413.42,1347728255.33,48673516.95,0.16,3.15,171.8627,2456130.23,524959.0,0.9033,16142499.79,0.0035,350740.1875,125773043.66,1531422839.3,1313564228.98,4571489.34,422217923.39,0.4366259966431705,0.37451203933680965,0.003548255604442248,0.0013033833883093308,0.12037911207138188,0.00805783475566892,4.0512417124046385,0.03151451714916951,4.9535,华塑股份,2021-11-26,华塑股份,0,化工I
2728,002931.XSHE,2022-10-28,2022-09-30,6468747.54,127637834.39,82724095.47,5.07,127637834.39,182645703.9,102433264.19,11359755.96,1.76,8.9,19.0776,2252213.23,-2120345.3,0.6991,6436232.71,0.0325,19914.0352,24645422.94,304551508.75,131547052.5,6455392.62,62445259.74,1.5293309753213655,0.6605745705420869,0.03248335897287156,0.032416296120637574,0.31357411550623354,0.05068048647891197,0.5608304055488929,0.08899991146269401,10.039000000000003,锋龙股份,2018-04-03,锋龙股份,4,机械设备I
2729,002932.XSHE,2022-10-28,2022-09-30,1151156417.74,2216728872.2,592515073.2,51.93,2216728872.2,466548100.91,680713728.02,23621397.17,2.85,1.07,87.2494,63271365.15,-8895166.41,1.9035,1345026937.42,6.9017,15619.3018,209104018.9,4892747085.22,876216698.63,1345429934.97,839378926.24,31.325005098627397,5.609832691945296,7.370088832908012,8.613892939631912,5.373984938558522,0.5193041116469652,1.4590429726158372,0.010655970365269284,60.280999999999985,明德生物,2018-07-10,明德生物,4,医药生物I
2730,601188.XSHG,2022-10-28,2022-09-30,61362521.69,153020322.35,40585139.59,40.1,153020322.35,450942006.52,90606110.27,14979404.76,1.48,9.79,38.1605,2258588.56,-2946481.24,0.1492,73202322.67,0.0451,131587.8594,249952974.1,1772427590.27,1221773126.82,72847982.24,31849298.36,1.3469537374889466,0.9284846887782111,0.04663235800764155,0.05536071684132891,0.02420382739351713,0.4010089689240548,0.20092630307214787,0.09789160374226594,2.8850000000000007,龙江交通,2010-03-19,龙江交通,12,交通运输I
2731,002805.XSHE,2022-10-28,2022-09-30,55927006.28,503701607.89,172385992.87,11.1,503701607.89,343371595.15,374801344.53,12253812.83,1.09,2.43,83.6281,5470839.95,10439693.65,9.5185,74667528.2,0.3151,17793.2207,39556551.07,458683249.94,1420918581.45,75064969.43,-367509184.29,2.577853990986578,7.985730101408791,0.3143163748876559,0.4218739861412499,-2.0654449831558597,0.11103201856805175,1.091532758748638,0.02432752375226888,46.68499999999999,丰元股份,2016-07-07,丰元股份,6,电气设备I
2732,002481.XSHE,2022-10-28,2022-09-30,-184733732.34,658685600.99,284528153.05,-28.05,658685600.99,840374584.38,719038712.95,19824730.02,3.03,3.01,71.2053,19932294.55,21680670.25,1.0596,-204952810.96,-0.1496,123835.2734,175504661.1,1084166695.59,498521204.27,-204227960.42,-16496716.51,0.8754910178847313,0.40256801683614646,-0.1491769891307883,-0.16491905320087902,-0.013321500455459082,-0.2804581306504142,0.855616919305672,0.030097409128427226,5.781499999999999,双塔食品,2010-09-21,双塔食品,12,农林牧渔I
2733,002242.XSHE,2022-10-28,2022-09-30,158782067.84,2214588864.01,1267548205.13,7.17,2214588864.01,692622690.8,1579885213.92,89683880.47,13.66,4.05,113.2884,302584666.05,-29126743.53,0.6279,179771370.05,0.2062,76701.7031,397820873.71,1880144608.15,893529850.53,183680124.55,445780927.94,2.4512423220886737,1.164941343434133,0.2070124409532179,0.23947333256802222,0.5811877832214654,0.07169821469818563,2.2810185616286773,0.040496853356160926,14.562499999999996,九阳股份,2008-05-28,九阳股份,14,家用电器I
2734,002243.XSHE,2022-10-28,2022-09-30,72267043.63,574283763.9,599523646.78,12.58,574283763.9,3771990174.64,433497647.79,69572321.54,5.2,12.11,87.5267,29871711.29,24964088.37,0.5341,74045609.29,0.0583,121060.4219,225663307.25,3048965012.55,2047835276.14,74524318.76,-135990817.85,2.518548147030702,1.691581149313672,0.05969502046647006,0.061559606013565374,-0.11233301166117943,0.1258385630463059,0.11492544458480017,0.12114624496351709,7.597500000000001,力合科创,2008-05-28,力合科创,14,美容护理I
2735,002241.XSHE,2022-10-28,2022-09-30,1773841415.72,30549276176.86,26164769702.86,5.81,30549276176.86,18981548763.84,26453688341.18,600910173.25,0.48,1.97,905.457,145687155.55,-40265207.27,1.3045,1906890018.99,0.5155,341681.875,1446536121.51,18616932246.24,10264370325.37,1910188675.59,-1028533463.06,5.448615688567034,3.0040722310394723,0.5191499887783044,0.5590547276146854,-0.3010207852143167,0.05806492453211125,1.3936527872569853,0.019670193485800763,25.6935,歌尔股份,2008-05-22,歌尔股份,14,电子I
2736,600618.XSHG,2022-10-28,2022-09-30,249087111.26,1308924705.6,893305398.27,19.03,1308924705.6,202188252.0,1032499323.66,32741849.51,2.21,2.5,116.2182,28899496.0,-16677879.5,0.41100000000000003,244016226.35,0.21899999999999997,115640.0,437213140.67,4206864842.93,1673341355.41,244018261.93,357601597.64,3.6378976504064338,1.4470264228727086,0.21539874719820132,0.21101544615185058,0.30923694019370457,0.19029903721300806,5.1066237204523635,0.025014310884285292,10.153500000000001,氯碱化工,1992-11-13,氯碱化工,29,化工I
2737,601218.XSHG,2022-10-28,2022-09-30,26728616.36,521563382.85,217207761.57,5.12,521563382.85,336683471.25,456872532.8,12744609.68,0.71,2.44,40.4627,3707433.01,7000999.73,0.8571,31307182.73,0.0274,97736.0,158656480.66,1089436419.74,563055066.52,31382246.51,8888758.51,1.1146726075755096,0.5760979235082263,0.027347769869853482,0.03210919877015634,0.009094661649750348,0.05124711058883339,1.356979394039677,0.024435399606389373,4.3839999999999995,吉鑫科技,2011-05-06,吉鑫科技,11,电气设备I
2738,600032.XSHG,2022-10-28,2022-09-30,244564643.25,1130815617.59,1612415525.13,21.63,1130815617.59,12057580.63,524047677.37,56829161.94,,5.03,235.872,,299112957.75,1.4882,289595317.68,0.0806,208000.0,98169972.18,2301426843.27,4199455309.33,286890880.18,870854205.1,1.106455213110577,2.018968898716346,0.11757915540865385,0.13792830777884615,0.4186799062980769,0.21627278527618626,43.4620918947983,0.05025502040829132,11.7325,浙江新能,2021-05-25,浙江新能,1,公用事业I
2739,688521.XSHG,2022-10-28,2022-09-30,17951465.63,671661479.01,208605709.17,2.67,671661479.01,312962607.94,411778607.95,29424001.9,5.09,4.38,218.7614,34185235.36,-28066795.85,1.1631,25134716.01,0.0361,49775.0664,,-1560031368.81,3953142647.64,25075808.21,-236216303.05,-3.1341623058286867,7.942013810432607,0.03606517666041727,0.05037825165010729,-0.4745675297582326,0.02672695426341806,1.315743790162129,0.0438077853495033,45.5075,芯原股份,2020-08-18,芯原股份,2,电子I
2740,002060.XSHE,2022-10-28,2022-09-30,70084757.07,3136948405.0,3531281333.93,2.23,3136948405.0,587669379.21,2839399599.69,66426417.82,,2.12,78.2673,,108748934.52,1.5177,85865660.81,0.0556,120226.2031,202556862.72,1660226740.91,647154500.53,91149716.6,347932411.13,1.3809192156963326,0.5382807440003068,0.05829407838132084,0.07581518358704617,0.2893981529472422,0.022341699008594305,4.8316276126331195,0.021175489438756006,6.522500000000001,粤水电,2006-08-10,粤水电,16,公用事业I
2741,601456.XSHG,2022-10-28,2022-09-30,206298283.75,781017552.5,,26.41,781017552.5,,,503045083.79,,64.41,247.497,,,3.8109,258883294.54,0.0729,283177.3125,676925174.98,3261995055.11,8174228056.61,257678741.58,-462818750.37,1.1519266943781028,2.8866112134636492,0.07285127538245141,0.09099554597263156,-0.16343779319185398,0.26414039363091013,,0.6440893449574554,9.41,国联证券,2020-07-31,国联证券,2,非银金融I
2742,600109.XSHG,2022-10-28,2022-09-30,281163626.85,1572206424.9,,17.88,1572206424.9,,,1210201857.63,,76.97,284.5411,,,0.4032,379605365.68,0.0751,372435.9375,1506043551.41,9676503479.98,12916579183.91,342016614.94,-6857492038.73,2.5981658872487294,3.468134485252245,0.0754931515839553,0.09183233423600536,-1.8412541186979303,0.17883378568935906,,0.7697474316751852,7.860000000000001,国金证券,1997-08-07,国金证券,25,非银金融I
2743,600105.XSHG,2022-10-28,2022-09-30,51562264.51,1248733964.46,939711998.12,4.13,1248733964.46,606667445.33,1107402006.88,44262273.35,1.48,3.54,45.6135,18506960.15,-423210.35,0.8858,53890233.16,0.0364,140349.2188,296287177.43,84224732.04,1064669579.17,53794406.41,19564644.48,0.06001083066947574,0.7585860386491869,0.03673854756788999,0.038328967464121004,0.013939973907428689,0.04129163294785329,1.8253855805261197,0.03544571911210943,3.4400000000000004,永鼎股份,1997-09-29,永鼎股份,25,通信I
2744,002466.XSHE,2022-10-28,2022-09-30,7549616815.32,10350381810.5,1966449595.42,72.94,10350381810.5,2133264135.72,1315370288.01,71489802.35,0.07,0.69,1647.7865,7218866.15,-86626414.64,2.2989,10500122912.53,3.4449,164122.1562,467281885.8,15259363067.91,23299542705.63,10484775744.67,4671452655.85,9.297564339402703,14.19646392973114,4.59999855602677,6.388397512821611,2.846326641088816,0.7294046686916661,0.6165998227716176,0.006906972482645692,99.25800000000001,天齐锂业,2010-08-31,天齐锂业,12,有色金属I
2745,002465.XSHE,2022-10-28,2022-09-30,101584395.5,1224746655.63,1826073314.01,8.29,1224746655.63,1903538576.78,844982328.35,67473472.14,3.86,5.51,179.0557,47317282.55,-7918636.53,0.4364,104211743.63,0.0451,230444.8594,561486188.18,2664346248.23,3875479979.65,100145102.85,-188441870.73,1.156175171434525,1.681738525103329,0.044081866596847166,0.04345729521185405,-0.0817730849890245,0.0829431907676823,0.4439008164359667,0.055091779046575286,8.087,海格通信,2010-08-31,海格通信,12,国防军工I
2746,688733.XSHG,2022-10-28,2022-09-30,32906086.9,160243033.5,131273310.88,20.54,160243033.5,105164055.3,96390608.83,12518489.92,2.54,7.81,102.3035,4071041.9,-174968.68,1.4129,36840470.76,0.1806,18216.4336,22521623.26,269445946.54,1753995984.35,36672922.57,15523538.88,1.4791366546083973,9.62864643466765,0.1806395676703699,0.2013177956523828,0.08521722320004504,0.20535112311138318,0.9165737148023427,0.07812189801062397,56.730500000000006,壹石通,2021-08-17,壹石通,1,电气设备I
2747,300672.XSHE,2022-10-28,2022-09-30,97338931.78,1247550851.11,124291548.86,7.8,1247550851.11,1873323520.09,992698595.4,33509083.45,0.74,2.69,120.26700000000001,9202983.35,3095315.88,1.5132,79997892.92,0.5301,18205.7285,52030343.73,514564403.99,915116159.64,79997892.92,-326028755.93,2.8263873318225086,5.026528653549898,0.5346610094729249,0.43941055651796634,-1.7908031306190246,0.07802401937635917,0.5299130581312019,0.02685989386339284,64.99,国科微,2017-07-12,国科微,5,电子I
