,股票代码,财报发布日,财报统计截止日,净利润(元),营业总收入(元),应付账款(元),销售净利率(%),营业收入(元),存货(元),营业成本(元),管理费用(元),营业费用/营业总收入(%),管理费用/营业总收入(%),总市值(亿元),销售费用(元),财务费用(元),换手率(%),利润总额(元),每股收益(元),总股本(万股),盈余公积金(元),未分配利润(元),资本公积金(元),营业利润(元),经营活动产生的现金流量净额(元),每股未分配利润(元),每股公积金(元),每股净利润(元),每股营业利润(元),每股经营现金流(元),净利润与营业总收入之比,存货周转率,管理费用与营业总收入之比,股价,中文名称,上市日期,机构名称,上市年限,行业名称
2307,002164.XSHE,2020-10-29,2020-09-30,302717137.93,322528787.05,304077645.11,93.86,322528787.05,319097533.64,225433156.94,21992434.43,5.24,6.82,29.2696,16886773.86,3861416.72,4.7029,306826855.83,0.5684,53217.3672,44506065.15,-1069037575.95,1080957583.08,306786590.53,29667632.2,-2.0088133483424184,2.031212064696053,0.5688314808816772,0.5764783315511331,0.05574802693358343,0.9385740128774034,0.7064710101906634,0.06818750856676438,5.685,宁波东力,2007-08-23,宁波东力,13,机械设备I
2308,002925.XSHE,2020-10-29,2020-09-30,312465462.83,1647856006.68,1156433451.47,18.96,1647856006.68,817305759.25,1091432216.32,49369870.65,1.47,3.0,267.0207,24164379.67,47533460.06,1.4438,370410862.92,0.6552,45809.0,264396130.57,2127678649.88,1741194317.77,370684996.57,136040380.81,4.644673862952695,3.8009873993538386,0.6821049637189198,0.8091968752210265,0.29697304200048025,0.1896193973037343,1.3354025760463892,0.029960063530955844,33.977500000000006,盈趣科技,2018-01-15,盈趣科技,2,电子I
2309,002169.XSHE,2020-10-29,2020-09-30,-324425.02,586936055.1,747623339.55,-0.06,586936055.1,539110217.98,487134135.92,49483130.06,2.91,8.43,66.017,17104970.49,16821272.91,0.6988,1907801.01,0.0083,78779.2031,46997318.53,511405369.23,1541217881.92,1918179.53,77633245.41,0.6491629124260588,1.956376583250815,-0.00041181556455729116,0.0024348805960440084,0.09854535506211537,-0.0005527433818062612,0.9035891357156057,0.08430753168089025,8.189499999999999,智光电气,2007-09-19,智光电气,13,电气设备I
2310,300037.XSHE,2020-10-29,2020-09-30,138865090.74,812203306.64,461040118.82,17.1,812203306.64,393474592.33,498112235.25,49342737.66,3.99,6.08,234.5628,32395950.94,10773769.97,2.3575,166345448.73,0.3314,41079.293,134470435.75,1651754368.27,2324018489.51,167136914.02,90936941.09,4.0208928821389405,5.657396512422938,0.3380415790992314,0.4068641444729831,0.22136929447641665,0.17097331370697116,1.2659324006167145,0.06075170743163523,35.766,新宙邦,2010-01-08,新宙邦,10,化工I
2311,603519.XSHG,2020-10-29,2020-09-30,28618108.77,347121808.77,74706159.21,8.24,347121808.77,110117752.61,281964676.71,2506505.16,2.81,0.72,30.2282,9750335.87,5102101.87,0.7502,32444075.28,0.1289,22193.9863,70339081.56,363817606.37,89518390.83,33235973.18,1292475.83,1.6392621021398035,0.4033452558723081,0.1289453295282966,0.14975215687143142,0.0058235407219297056,0.0824439952978066,2.560574203767343,0.007220823055980299,10.956,立霸股份,2015-03-19,立霸股份,5,家用电器I
2312,002219.XSHE,2020-10-29,2020-09-30,7746101.99,751343656.18,857905180.96,1.03,751343656.18,170471418.19,532005326.49,86892920.62,9.16,11.57,31.709,68852231.96,22055869.15,0.3695,21834491.64,-0.0007,186523.6406,129454641.54,-2874337568.05,1025419610.58,51005043.67,2445762.25,-1.5410044318264287,0.5497531611979485,0.004152879476876348,0.027345082642569865,0.0013112344591455502,0.010309665791793498,3.120788998757845,0.11565003564651513,1.257,新里程,2008-03-06,新里程,12,医药生物I
2313,603938.XSHG,2020-10-29,2020-09-30,29775668.86,255463987.54,61048661.63,11.66,255463987.54,36273846.87,176629473.97,9633728.73,8.98,3.77,36.6106,22936721.25,819125.83,0.3573,35576617.66,0.2,15016.6602,72607971.62,562386932.08,388367692.04,35757647.97,49564803.67,3.7450866210583897,2.586245455830452,0.19828422873949028,0.2381198448507212,0.3300654273977645,0.11655524971142084,4.869333947486006,0.03771071148919404,13.3175,三孚股份,2017-06-28,三孚股份,3,化工I
2314,300207.XSHE,2020-10-29,2020-09-30,470582783.59,8953593549.66,7473630025.58,5.26,8953593549.66,4426641458.23,7525762768.74,282906988.86,0.79,3.16,426.6618,70486694.59,99086410.01,1.3747,592006175.4,0.2961,157497.9062,391234702.85,2586725502.36,2144386093.56,595575539.02,576178866.9,1.642387232167535,1.3615330802156402,0.29878669180047807,0.37814822646829577,0.36583271536850437,0.052557979204659086,1.7001066925689503,0.03159703277693938,28.2765,欣旺达,2011-04-21,欣旺达,9,电子I
2315,002073.XSHE,2020-10-29,2020-09-30,10123594.66,720101508.6,818629948.26,1.41,720101508.6,1849719028.11,576990021.59,61944643.58,3.01,8.6,38.2001,21679574.12,12791166.6,0.5428,13740935.35,0.017,93398.6641,320095367.3,1079427025.63,1963298614.05,10681300.25,94160597.52,1.1557199838257646,2.102062843155805,0.010839121477327428,0.011436245210706393,0.10081578620780295,0.014058566103662235,0.31193387364326086,0.08602209944043991,4.19,软控股份,2006-10-18,软控股份,14,机械设备I
2316,000603.XSHE,2020-10-29,2020-09-30,211235443.69,562067454.09,279084575.91,37.58,562067454.09,160342702.7,277755753.74,35058620.6,0.12,6.24,99.4936,648341.29,16419021.19,1.6708,246859298.36,0.2276,68996.9375,,1791460607.65,452139815.51,247048639.17,223730804.89,2.5964349615517355,0.6553041800007428,0.30615191245263607,0.3580573980837918,0.32426193537937825,0.37581867114507633,1.7322631405289393,0.06237440069672901,14.921999999999997,盛达资源,1996-08-23,盛达资源,24,有色金属I
2317,603303.XSHG,2020-10-29,2020-09-30,117603592.51,1163387807.18,738469798.86,10.11,1163387807.18,567038902.88,934622521.12,31544716.99,4.77,2.71,63.5493,55538304.85,21615512.62,0.3661,133658670.32,0.2384,48771.5352,147746202.1,1495461067.54,842188951.12,80451727.36,85022014.78,3.0662579338695903,1.726804267420313,0.24113161914575126,0.16495631525660895,0.1743271242771952,0.10108717985885192,1.648251145332422,0.027114532914405368,12.982499999999998,得邦照明,2017-03-30,得邦照明,3,电子I
2318,300590.XSHE,2020-10-29,2020-09-30,20195193.27,119984697.91,37539489.15,16.83,119984697.91,148887881.39,66559228.98,5187741.7,7.0,4.32,60.9902,8396010.94,5563108.74,0.7965,23793965.05,0.0834,24221.6992,51575542.64,377449146.86,383532036.43,23328353.44,44754502.3,1.5583099424337663,1.5834233315472765,0.08337645143409263,0.09631179566460805,0.18477028358109573,0.16831474031087137,0.44704262266754524,0.0432366942648912,14.2255,移为通信,2017-01-11,移为通信,3,通信I
2319,000019.XSHE,2020-10-29,2020-09-30,99887330.04,3197418867.63,308936517.65,3.12,3197418867.63,3169529754.71,2917984635.77,66917846.38,1.66,2.09,95.6604,53105614.4,4818248.04,0.8371,102304907.79,0.0865,115253.5234,350187601.06,1575071238.41,1422892729.36,102191795.34,381727535.16,1.366614392293711,1.2345763386527406,0.08666748494389197,0.08866695986840432,0.3312068246583427,0.03123998893333571,0.9206364544878628,0.020928708170662995,8.11,深粮控股,1992-10-12,深粮控股,28,商业贸易I
2320,600267.XSHG,2020-10-29,2020-09-30,178418095.22,2835559350.55,1410557829.22,6.29,2835559350.55,2413649399.87,1680418433.7,252946957.14,24.9,8.92,156.2231,706092709.8,97073472.31,0.7693,211868301.11,0.1055,96553.1875,366721424.58,1589338184.04,3649056715.38,72249750.1,543625407.05,1.6460753137124549,3.779322889138176,0.18478736936571877,0.07482896419136861,0.5630320667041676,0.06292165783283396,0.6962147997925913,0.08920531220442875,16.847999999999995,海正药业,2000-07-25,海正药业,20,医药生物I
2321,002339.XSHE,2020-10-29,2020-09-30,34975697.65,485700366.79,540874891.14,7.2,485700366.79,676008042.13,311958312.16,51143490.12,7.55,10.53,34.2397,36646520.27,6773465.64,0.784,37159720.89,0.0517,51180.4805,83463665.46,729352803.39,485592141.76,36144167.64,-31694163.0,1.4250604845142085,0.9487838664586199,0.06833796265355499,0.07062100098884379,-0.06192627089540514,0.07201085286625339,0.4614713031772021,0.1052984383314511,6.946499999999999,积成电子,2010-01-22,积成电子,10,电气设备I
2322,300370.XSHE,2020-10-29,2020-09-30,-64268365.97,82223744.77,364013660.5,-78.16,82223744.77,329501937.0,68930904.05,30319030.39,11.94,36.87,31.203000000000003,9818902.54,36156279.62,4.9624,-75009282.28,-0.0651,95714.6328,34180200.25,-376397618.37,144365393.65,-75078758.94,19629960.89,-0.3932498170436485,0.15082896880736923,-0.06714581050975937,-0.07844020996965052,0.02050883999212292,-0.7816278150523842,0.20919726505279998,0.36873813610423334,3.5500000000000007,*ST安控,2014-01-23,*ST安控,6,机械设备I
2323,603256.XSHG,2020-10-29,2020-09-30,21622709.98,153675759.83,68383106.97,14.07,153675759.83,103837379.07,96846805.18,20355145.99,2.08,13.25,94.1002,3203530.96,1184532.06,0.8483,26957879.93,0.0246,87780.0,48262474.04,227801303.98,294110731.12,24764208.63,-14967164.34,0.2595139029163819,0.33505437584871267,0.024632843449532926,0.028211675358851676,-0.017050768215994532,0.14070345254137404,0.9326776739493066,0.13245515110852468,10.459499999999998,宏和科技,2019-07-19,宏和科技,1,化工I
2324,300707.XSHE,2020-10-29,2020-09-30,12110445.06,161717412.17,79367000.18,7.49,161717412.17,185594960.92,93761547.92,14394250.28,14.97,8.9,26.0009,24208040.21,6739845.88,4.6982,14777903.89,0.0776,15720.0,24833995.34,249927488.9,241335195.58,14876252.51,27054674.05,1.589869522264631,1.5352111678117049,0.07703845458015268,0.09463264955470738,0.17210352449109417,0.07488646335293384,0.5051944700180495,0.08900866076726809,19.887000000000004,威唐工业,2017-10-10,威唐工业,3,汽车I
2325,002732.XSHE,2020-10-29,2020-09-30,36776798.9,490973930.76,134989348.64,7.49,490973930.76,140564183.28,317793567.74,21659574.41,19.89,4.41,40.0298,97671845.12,814445.84,0.5144,45011938.33,0.2289,15735.0,78278549.81,483541793.7,319405903.55,48002729.45,68400902.24,3.0730333250714965,2.029907235780108,0.2337260813473149,0.3050697772481729,0.4347054479822053,0.07490580781564428,2.26084312749119,0.04411552844867384,25.270999999999997,燕塘乳业,2014-12-05,燕塘乳业,5,食品饮料I
2326,002244.XSHE,2020-10-29,2020-09-30,26249996.84,2592486549.58,2592983825.26,1.01,2592486549.58,113198801490.57,1626360795.52,190500217.56,5.87,7.35,148.1047,152235261.29,227307789.61,0.616,39444229.29,0.0075,311144.375,1075246212.81,10650310936.89,2198246507.41,48838885.63,-6287358713.94,3.4229482493103083,0.7065036954018532,0.00843659694635328,0.015696534970301167,-2.020720674747856,0.010125412933869484,0.014367296951067839,0.07348166091386754,4.515500000000001,滨江集团,2008-05-29,滨江集团,12,房地产I
2327,600713.XSHG,2020-10-29,2020-09-30,136815175.67,10801669540.08,5328184834.9,1.27,10801669540.08,4059200451.31,10082742801.51,116388935.53,2.7,1.08,47.7058,291988350.33,78565798.57,0.2582,186365745.25,0.1056,104161.125,142367237.19,1148697010.61,1651604358.45,190234608.68,-459606817.89,1.1028077995605365,1.5856245393374928,0.13134955643960256,0.18263494051163523,-0.44124601946263536,0.012666113804198707,2.4839233544763872,0.010775087600868967,4.396000000000001,南京医药,1996-07-01,南京医药,24,医药生物I
2328,002301.XSHE,2020-10-29,2020-09-30,54122646.01,2338678687.19,1121801192.15,2.31,2338678687.19,314917894.05,2113381485.64,51477228.12,4.69,2.2,103.5702,109767080.07,-17672341.86,0.8235,73461679.08,0.0752,73402.0078,81936711.87,885622540.8,2022802990.51,72160090.57,163507602.21,1.2065372151850047,2.755787002477608,0.07373455799392996,0.09830806095470318,0.22275630750525602,0.023142403574485965,6.710896794275066,0.022011244384260237,14.3025,齐心集团,2009-10-21,齐心集团,11,轻工制造I
2329,002178.XSHE,2020-10-29,2020-09-30,3251454.39,166306937.91,529856601.58,1.96,166280837.28,46561482.67,138375417.4,17795676.44,1.73,10.7,30.4801,2879537.02,1742311.53,0.4752,1950155.96,0.0048,71215.2969,29604517.13,-150036292.02,259474138.61,2117396.45,-1426566.04,-0.21067986591515564,0.36435169114628796,0.004565668517208695,0.0029732326370459886,-0.0020031736187285346,0.019550924518612588,2.9718859766713694,0.10700501532672349,4.2265,延华智能,2007-11-01,延华智能,13,建筑装饰I
2330,300556.XSHE,2020-10-29,2020-09-30,16046134.3,300682521.1,174533883.83,5.34,300682521.1,34026670.7,206370866.78,27100231.03,10.1,9.01,26.9359,30370932.45,3605626.73,6.9162,18961305.78,0.1323,11772.6826,20065559.24,200136740.27,284952755.36,19056965.96,53670937.2,1.700009650052062,2.420457299681213,0.1362997274724794,0.16187445637921133,0.4558938605887498,0.053365703604245855,6.064973814202751,0.09012905349754964,25.125,丝路视觉,2016-11-04,丝路视觉,3,计算机I
2331,002614.XSHE,2020-10-29,2020-09-30,179333700.32,1959741296.09,1091605715.82,9.15,1959741296.09,1148057907.47,1255700404.5,114568930.22,13.2,5.85,92.1913,258742247.49,72857666.62,2.6482,212437860.64,0.2892,59786.8398,125592153.96,1944248464.91,1687406096.19,209226226.91,112275275.91,3.2519672747613595,2.822370444456909,0.29995514216826025,0.34995364801000906,0.18779262507532635,0.09150886429642507,1.0937605118431823,0.05846125223190607,14.2085,奥佳华,2011-09-09,奥佳华,9,家用电器I
2332,002943.XSHE,2020-10-29,2020-09-30,6186261.01,80081580.72,148045726.51,7.72,80081580.72,220185548.19,52774324.12,7838044.88,7.45,9.79,25.01,5962643.01,620529.83,11.2607,6247669.01,0.06,10000.0,30906457.7,194974346.47,446973058.24,6376714.99,-43423247.26,1.9497434646999998,4.4697305824,0.06186261009999999,0.0637671499,-0.4342324726,0.07724948676562537,0.23968114417055464,0.09787575132170792,18.741999999999997,宇晶股份,2018-11-29,宇晶股份,1,机械设备I
2333,002949.XSHE,2020-10-29,2020-09-30,74248396.95,538823559.41,127855742.97,13.78,538823559.41,513910.97,383532127.7,35989583.44,1.65,6.68,50.4385,8883973.06,1134264.11,3.9941,84045938.92,0.3601,19603.0,47767136.75,330427300.07,641826092.64,84197057.07,40884544.87,1.6855955724633982,3.2741217805437945,0.37876037825842984,0.42951108029383256,0.2085626938223741,0.1377972355761511,746.3007215043493,0.06679289131196825,26.426,华阳国际,2019-02-26,华阳国际,1,建筑装饰I
2334,002100.XSHE,2020-10-29,2020-09-30,697785687.07,3917473124.25,325968537.73,17.81,3917473124.25,2667113351.36,2734579929.1,149310832.82,5.95,3.81,154.7309,233011093.29,30345870.65,0.9097,711774121.08,0.5988,107377.4297,213688124.16,3222938056.02,1462942492.41,711411140.14,874523500.9,3.0015041941537555,1.3624301647909536,0.6498439094878057,0.6625332177605664,0.8144388474778327,0.1781213718482347,1.0252957294468183,0.038114066921285016,13.866,天康生物,2006-12-26,天康生物,13,农林牧渔I
2335,601211.XSHG,2020-10-29,2020-09-30,3738216087.0,9924901512.0,67716518341.0,37.67,9924901512.0,,,3811697997.0,,38.41,1624.8102,,,0.3146,4773337644.0,0.3927,890795.0625,7172530796.0,46262495917.0,45463687912.0,4777458603.0,-13174386837.0,5.193393841582951,5.103720241152549,0.41964939461033435,0.5363139968010319,-1.4789469982047638,0.37665019471278355,,0.3840539870739626,17.058,国泰君安,2015-06-26,国泰君安,5,非银金融I
2336,603696.XSHG,2020-10-29,2020-09-30,15493271.48,108460832.68,10866015.21,14.28,108460832.68,37085826.32,76613325.33,4088684.9,8.76,3.77,27.2362,9503358.5,-499862.79,1.6511,18336736.74,0.0659,23520.0,42331895.5,75529407.97,207554555.35,18375321.14,8242420.78,0.3211284352465987,0.8824598441751701,0.06587275289115646,0.07812636539115647,0.03504430603741497,0.14284669495126356,2.0658384329617383,0.03769734012704059,11.531,安记食品,2015-12-09,安记食品,4,食品饮料I
2337,300751.XSHE,2020-10-29,2020-09-30,80674869.55,676586803.31,459889859.82,11.92,676586803.31,1878140854.99,438147502.23,21863625.95,5.9,3.23,176.1708,39937644.72,8290471.72,1.7162,104043122.88,1.6365,5200.0,61368517.28,745477747.11,733815250.65,92791005.56,-35661925.95,14.336110521346153,14.11183174326923,1.5514397990384616,1.7844424146153848,-0.6858062682692309,0.11923801817493655,0.2332878820381834,0.03231459118480985,130.20250000000001,迈为股份,2018-11-09,迈为股份,1,机械设备I
2338,002159.XSHE,2020-10-29,2020-09-30,105992841.83,155151071.64,5371662.44,68.32,155151071.64,3118942.23,62209781.53,31781242.06,4.56,20.48,16.1824,7070803.56,20951029.75,0.6146,118082851.32,0.7403,13866.667,77927225.29,279764029.7,458722011.94,117461863.95,63378082.36,2.017529011838245,3.308091352738189,0.7643714371304944,0.8470807292769056,0.45705346757083015,0.68315894121529,19.945794741443482,0.20484062226616537,11.741000000000001,三特索道,2007-08-17,三特索道,13,休闲服务I
2339,600292.XSHG,2020-10-29,2020-09-30,29865882.4,834788262.81,1617534548.69,3.58,834788262.81,648668791.46,693629641.85,56311234.47,1.03,6.75,42.086000000000006,8626589.56,22448986.65,0.2675,39556864.0,0.037000000000000005,78081.6875,194074806.23,1039726208.45,2989160758.76,39450818.65,28359530.99,1.3315877790807225,3.8282481519882627,0.038249535014211876,0.05052505896469002,0.03632033566129062,0.03577659597113616,1.0693124919557233,0.06745570940402236,5.484,远达环保,2000-11-01,远达环保,20,公用事业I
2340,002094.XSHE,2020-10-29,2020-09-30,-36759979.16,1162685876.91,310867833.0,-3.16,1162685876.91,885841851.12,1028179041.54,46393966.92,7.43,3.99,27.9123,86409406.86,17371850.93,0.4685,-36394888.74,-0.0165,69089.7578,146633283.32,868777972.62,1118156910.74,-36444431.23,23350681.04,1.2574627561076785,1.6184119706669458,-0.05320611959071015,-0.052749397870953306,0.0337976015310333,-0.03161643216798571,1.1606801374760498,0.03990240858803449,4.1004999999999985,青岛金王,2006-12-15,青岛金王,13,化工I
2341,601788.XSHG,2020-10-29,2020-09-30,1195737480.21,4355977442.83,1411252741.83,27.45,4355977442.83,,,1444905303.77,,33.17,1012.0679,,,1.2494,1600944340.13,0.2512,461078.75,2971443494.2,12822707882.93,23296380193.36,1587363828.05,-796767637.25,2.7810233898070558,5.052581623716122,0.2593347622743403,0.3442717384069424,-0.17280510915976935,0.2745049752675374,,0.3317063329031546,21.0185,光大证券,2009-08-18,光大证券,11,非银金融I
2342,603527.XSHG,2020-10-29,2020-09-30,20747085.95,1055988016.63,61627699.94,1.96,1055988016.63,372986521.96,1004290173.27,6515305.63,0.27,0.62,21.6272,2798434.81,3659470.06,0.2835,24723180.84,0.0855,24382.4004,29492236.82,338478149.04,298084768.44,24225619.6,-158450615.18,1.388206835615742,1.222540699643338,0.08509041607732765,0.09935699193915298,-0.6498565054325005,0.01964708464799693,2.692564246001636,0.006169867013067489,8.7255,众源新材,2017-09-07,众源新材,3,有色金属I
2343,605008.XSHG,2020-10-29,2020-09-30,78558430.39,315033126.12,91700788.94,24.94,315033126.12,53286491.27,209314961.47,8599575.39,1.33,2.73,74.9291,4176287.79,1345830.72,10.9061,91486579.61,0.1712,45884.3164,46041079.07,571788211.01,531772215.87,77533280.47,-4220781.82,1.2461517482910565,1.158941131941981,0.1712097652390872,0.16897555974049552,-0.009198746219089362,0.24936561864950077,3.9281055382200245,0.027297368679648996,14.110000000000003,长鸿高科,2020-08-21,长鸿高科,0,化工I
2344,002836.XSHE,2020-10-29,2020-09-30,1683745.06,50789460.9,50622226.47,3.32,50789460.9,15540369.93,34253341.52,6367952.02,3.29,12.54,17.136,1669545.45,832272.13,0.3049,2140890.32,0.0105,16000.0,40978501.42,145272648.66,34981085.98,2140890.31,17914293.7,0.9079540541250001,0.21863178737499997,0.010523406625,0.0133805644375,0.111964335625,0.0331514654844466,2.204152261129604,0.12537939775611992,8.867,新宏泽,2016-12-29,新宏泽,3,轻工制造I
2345,300573.XSHE,2020-10-29,2020-09-30,41061777.84,232541390.75,10563801.59,17.66,232541390.75,70980354.79,59472330.32,21710323.22,34.83,9.34,111.07799999999999,80983652.01,1847289.82,1.4814,46682114.02,0.4665,8236.54,35858467.79,257010122.41,259242261.76,47685881.24,50758809.16,3.120365134024724,3.147465583363888,0.4985318815910564,0.5789552559691327,0.6162637364718679,0.17657836184589001,0.8378702881375101,0.09336111369240187,136.275,兴齐眼药,2016-12-08,兴齐眼药,3,医药生物I
2346,000504.XSHE,2020-10-29,2020-09-30,1001219.24,62619419.35,46459936.56,1.6,62619419.35,17910689.78,44202077.8,6804553.85,15.87,10.87,44.2123,9937507.41,-241595.4,0.2292,1061776.89,-0.0045,31157.3906,34545734.18,-482994969.13,151793443.4,805408.24,-5700218.34,-1.5501778545280362,0.48718278545444055,0.003213424554237222,0.0025849669195340125,-0.01829491568526923,0.015988957585247873,2.4679159955837275,0.1086652338944117,13.4375,南华生物,1992-12-08,南华生物,27,医药生物I
2347,600025.XSHG,2020-10-29,2020-09-30,3129806892.48,6655236813.64,187124901.12,47.03,6655236813.64,46572200.78,2379802695.03,77537406.81,0.13,1.17,750.6,8887229.71,936491450.4,0.5287,3312725535.33,0.1644,1800000.0,1567907253.39,9816311009.66,18892398056.66,3325804830.45,3910252190.97,0.5453506116477778,1.0495776698144443,0.1738781606933333,0.184766935025,0.21723623283166665,0.4702773139590491,51.099210584267354,0.011650585693823247,3.9159999999999995,华能水电,2017-12-15,华能水电,2,公用事业I
2348,600968.XSHG,2020-10-29,2020-09-30,549516332.39,7156841318.23,5151662927.93,7.68,7156841318.23,807553041.6,6002546397.3,228710567.45,0.8,3.2,237.8634,57349757.91,17003980.59,0.5621,650419828.24,0.0515,1016510.4375,1263939381.1,5926805376.76,1728161302.64,641217601.56,-512329650.24,0.5830540600582864,0.17000920392812005,0.0540590939470801,0.06308027718210223,-0.05040082534715734,0.07678196399160965,7.433005744622286,0.031956914689085736,2.2849999999999997,海油发展,2019-06-26,海油发展,1,采掘I
2349,600559.XSHG,2020-10-29,2020-09-30,116305477.11,1003820822.28,325590787.07,11.59,1003820822.28,1624582874.91,333573419.15,94747172.58,27.34,9.44,99.6886,274443748.35,4166917.08,1.6294,133105632.26,0.129,89728.7422,112198706.87,1064498128.78,1281263761.49,131363523.53,698025797.38,1.1863513325610844,1.4279301482173237,0.12961897632618327,0.14640071877659733,0.7779288779331625,0.11586278599584421,0.20532865654420956,0.0943865383911829,11.6375,老白干酒,2002-10-29,老白干酒,18,食品饮料I
2350,002333.XSHE,2020-10-29,2020-09-30,5098559.93,175720137.68,19439664.29,2.9,175720137.68,95156486.96,159919439.5,7074961.29,3.07,4.03,25.9343,5401499.91,-423199.23,0.7811,4502582.48,0.0106,50260.3594,98416356.54,197050506.55,454386541.61,4628337.8,-37766156.49,0.3920594856510318,0.9040654444862565,0.010144296600473572,0.009208724042669697,-0.0751410394610111,0.029015228404184797,1.680594193932609,0.04026266643885775,5.341000000000001,罗普斯金,2010-01-12,罗普斯金,10,建筑材料I
2351,300316.XSHE,2020-10-29,2020-09-30,246474127.16,1014535598.28,1207462297.04,24.29,1014535598.28,1913571128.57,618571850.95,33057649.76,1.74,3.26,393.69599999999997,17605625.84,19095055.27,3.5384,294351387.38,0.1926,128448.9375,225256504.74,2214104723.85,1197938532.07,294135274.71,141333905.09,1.7237236577764607,0.9326184827881507,0.19188490925430973,0.228990041050359,0.11003119826506934,0.24294280809649424,0.32325521728176104,0.032584021512941014,30.541500000000003,晶盛机电,2012-05-11,晶盛机电,8,电气设备I
2352,600421.XSHG,2020-10-29,2020-09-30,1981193.96,33121170.07,12235784.52,5.98,33121170.07,14433979.19,22947226.03,4319586.3,5.03,13.04,29.34,1667291.16,246614.2,0.2265,2843545.68,0.0003,19560.0,28032041.86,-427990401.67,227774868.05,2798009.52,237897.54,-2.1880899880879348,1.1644931904396727,0.010128803476482618,0.014304752147239265,0.00121624509202454,0.05981654500166636,1.5898059521866335,0.13041768424457112,12.815999999999999,华嵘控股,2004-06-07,华嵘控股,16,机械设备I
2353,600535.XSHG,2020-10-29,2020-09-30,419165189.83,2767800958.28,428694632.79,15.14,2767800958.28,1412294320.01,1462532720.93,124045348.72,19.37,4.48,255.3381,536019906.77,41866343.49,0.4057,573999216.79,0.2737,151266.625,1168513825.45,7164113283.97,2061531021.76,576760872.9,-157304003.98,4.736083246367135,1.3628459164472004,0.2771035513154339,0.3812875926199847,-0.10399121681996937,0.15144340078936985,1.0355721893150744,0.04481729379741444,16.1945,天士力,2002-08-23,天士力,18,医药生物I
2354,603811.XSHG,2020-10-29,2020-09-30,39547859.1,182213222.86,75413260.03,21.7,182213222.86,108219067.62,44885469.73,20199475.55,39.78,11.09,35.4357,72486021.13,2133933.86,0.4907,45583845.68,0.2364,16699.1992,54087924.47,285369083.93,304876821.03,44428769.91,44148469.48,1.708878854083015,1.825697252776049,0.2368248837944277,0.26605329619638285,0.264374770018912,0.21704165306590198,0.41476489048686555,0.1108562552868069,14.867000000000004,诚意药业,2017-03-15,诚意药业,3,医药生物I
2355,603578.XSHG,2020-10-29,2020-09-30,25816046.06,118592201.69,60710379.69,21.77,118592201.69,39550270.59,82216931.59,4976430.45,4.33,4.2,19.6099,5131091.31,2824086.01,0.5032,28478803.38,0.2814,9163.4863,34429184.48,248513291.14,331449984.27,28737600.73,91827567.14,2.711995009366686,3.617072950390071,0.28172733842576925,0.31360990554435597,1.002102956600699,0.21768755189724145,2.0787956786011965,0.041962543734607345,12.230999999999998,三星新材,2017-03-06,三星新材,3,家用电器I
2356,000563.XSHE,2020-10-29,2020-09-30,130009460.4,630116694.01,,20.63,630116694.01,,,186693080.8,,29.63,150.6325,,,0.4221,168775611.89,0.0328,396401.2812,373353666.42,2521526871.32,4111493528.32,168794260.83,766843597.08,0.6361046219847586,1.0372049040491345,0.03279743698265322,0.04258166379256395,0.19345134172084003,0.20632600538264226,,0.29628334334693435,3.7665000000000006,陕国投A,1994-01-10,陕国投A,26,非银金融I
2357,300826.XSHE,2020-10-29,2020-09-30,6546588.59,79821393.38,218925628.66,8.2,79821393.38,560895807.23,51684397.22,10736957.06,6.07,13.45,28.744,4848740.75,-678981.8,1.5715,7909001.4,0.0772,8000.0,25304599.87,218968457.11,656355816.41,7907722.28,15130675.72,2.737105713875,8.204447705125,0.081832357375,0.0988465285,0.18913344650000002,0.08201546368445517,0.09214616432104364,0.13451227303043103,20.6055,测绘股份,2020-04-03,测绘股份,0,建筑装饰I
2358,300434.XSHE,2020-10-29,2020-09-30,-98593697.58,147014931.03,62546741.94,-67.06,147014931.03,183355195.12,67458317.15,39006260.78,32.4,26.53,36.3578,47630314.64,-622498.96,0.8916,-97250403.99,-0.2463,40174.3867,37582351.51,354309349.45,1815594286.06,-100111088.1,32032231.85,0.881928458785906,4.519283143306827,-0.24541431911890269,-0.24919132891206028,0.0797329703853326,-0.6706373079879953,0.36791058527603065,0.2653217636244059,9.5305,金石亚药,2015-04-24,金石亚药,5,医药生物I
2359,688123.XSHG,2020-10-29,2020-09-30,72917496.96,146754479.61,49045177.13,49.69,146754479.61,62569486.6,96686548.45,6221184.86,3.58,4.24,74.2694,5259629.41,6717887.37,1.4455,80889043.18,0.6034,12084.1865,13118073.89,173931353.64,1109298907.59,77623903.43,35556542.25,1.43933026554994,9.179756598344456,0.6034125421682295,0.6423593630402842,0.294240263918469,0.49686726533853154,1.5452667698571143,0.04239178849281328,60.666,聚辰股份,2019-12-23,聚辰股份,0,电子I
2360,603232.XSHG,2020-10-29,2020-09-30,1102692.89,64139607.88,42631799.26,1.72,64139607.88,76906862.15,22260232.36,16266133.38,17.04,25.36,57.6602,10928278.41,-852465.24,0.995,491963.72,0.006,19310.1699,32335245.13,268755042.39,754138099.04,-3107754.29,13175554.46,1.391779791590544,3.9053933908680936,0.005710425623960977,-0.01609387336358962,0.06823116797123573,0.01719207407789347,0.2894440331811145,0.2536051266548529,23.9835,格尔软件,2017-04-21,格尔软件,3,计算机I
